CCSN_NUM,REPORT_DATE,COMMENTS,MASS_STRAND_NUM,SERIES_NUM,CONDITION_CODE,RESTRAND_YN,GROUP_EVENT_YN,COW_CALF_YN,MASS_STRANDING_YN,NUM_ANIMALS,NUM_ANIMALS_UNITS,EXAM_DATE,EXAM_COND_ID,LOCATION,TOWN,LATITUDE_DEGREE,LONGITUDE_DEGREE,LAT_ACTUAL,LON_ACTUAL,LAT_ACHIEVED,LOCATION_DETAIL,SPECIES,Corrected Latitude,Corrected Longitude
IFAW12-184Dd,2/14/12,"This dolphin was part of an 11 dolphin mass stranding.  The remaining 10 live dolphins were tagged, refloated, and herded out of the Herring River Gut.",MS12-20,,1,0,-1,0,-1,11,Actual,2/14/12,1,Wellfleet,Wellfleet,41.9283,-70.0692,Actual,Actual,Internet,Herring River Gut,Delphinus delphis,41.9283,-70.0692
IFAW12-185Dd,2/14/12,"This dolphin was part of an 11 dolphin mass stranding.  The remaining 10 live dolphins were tagged, refloated, and herded out of the Herring River Gut. This dolphin was sighted alive when volunteers arrived on scene but died minutes late.",MS12-20,,1,0,-1,0,-1,1,Actual,2/14/12,1,Wellfleet,Wellfleet,41.9283,-70.0692,Actual,Actual,Internet,Herring River Gut,Delphinus delphis,41.9283,-70.0692
IFAW12-196Dd,3/1/12,"This animal initially stranded in a group of 6 (4 live, 2 dead) in Eastham, the 4 live were released in Provincetown.  A few days later on March 3rd, the same 4 restranded in Eastham again, one of the animals in the group had a sat. tag, which helped staff locate this group. They were released this time at Scussett beach in Sagamore.  The were seen again in Wellfleet near great island on March 23rd, this animal and the sat. tagged animal from the group, they were herded out.  This animal was found dead on Sandy Neck Beach on March 29th.  It was collected for a necropsy the next day.  It had lost a significant amount of weight since the initial stranding.  Preliminary necropsy data was suggestive of liver failure.",MS12-21,,1,-1,-1,0,-1,6,Actual,3/1/12,1,Eastham,Eastham,41.8066,-70.0024,Estimate,Estimate,Other,Boat Meadow,Delphinus delphis,41.8066,-70.0024
IFAW12-195Dd,3/1/12,"This animal initially stranded in a group of 6 (4 live, 2 dead) in Eastham, the 4 live were released in Provincetown.  A few days later on March 3rd, the same 4 restranded in Eastham again, one of the animals in the group had a sat. tag, which helped staff locate this group. They were released this time at Scussett beach in Sagamore.",MS12-21,,1,-1,-1,0,-1,6,Actual,3/1/12,1,Eastham,Eastham,41.8066,-70.0024,Estimate,Estimate,Other,Boat Meadow Beach,Delphinus delphis,41.8066,-70.0024
IFAW12-192Dd,3/1/12,"Stranded alive 3/1/12. relocated and released at herring Cove, Provincetown with 3 others.  Re-stranded 3/3/12 and reelased with 3 others again at Scusset beach, Sagamore.  AEP completed on 3/3/12.  full bloods run twice.",MS12-21,,1,-1,-1,0,-1,6,Actual,3/1/12,1,Eastham,Eastham,41.8071,-70.007,Actual,Actual,Internet,Boat Meadow,Delphinus delphis,41.8071,-70.007
IFAW12-194Dd,3/1/12,"This animal initially stranded in a group of 6 (4 live, 2 dead) in Eastham, the 4 live were released in Provincetown.  On March 3rd, the same 4 restranded in Eastham again, this animal  had a sat. tag, which helped staff locate this group. They were released this time at Scussett Beach, Sagamore.  They were seen again in Wellfleet near great island on March 23rd, they were herded out.",MS12-21,,1,-1,-1,0,-1,6,Actual,3/1/12,1,Eastham,Eastham,41.8066,-70.0024,Actual,Actual,Other,"Boat Meadow, Eastham",Delphinus delphis,41.8066,-70.0024
IFAW12-193Dd,3/1/12,"refloated and observed at Dyer Prince, Eastham on 3/2/2012; healed wounds-lacerations on ventral peduncle & L pec",MS12-21,,2,0,-1,0,-1,6,Estimate,3/1/12,2,Eastham,Eastham,41.8066,-70.0024,Estimate,Estimate,Other,Boat Meadow Beach,Delphinus delphis,41.8066,-70.0024
IFAW12-191Dd,3/1/12,"Refloated (dead) on tide and found on 3/2/12 on Skatet beach, Orleans.",MS12-21,,2,0,0,0,0,1,Actual,3/1/12,2,Eastham,Eastham,418056,700077,Actual,Actual,Internet,Boat Meadow,Delphinus delphis,41.8056,-70.0077
IFAW12-197Dd,3/6/12,"2 live and 1 dead common dolphins reported at Chequesset Neck Yacht Club. Animals were swimming in very little water, they were collected, health assessed, tagged and 2 were released at Herring Cove, Provincetown. This dolphin was satellite tagged.",MS12-22,,1,0,-1,0,-1,3,Actual,3/6/12,1,Wellfleet,Wellfleet,41.92735,-70.04864,Actual,Actual,Other,Power's Landing,Delphinus delphis,41.92735,-70.04864
IFAW12-198Dd,3/6/12,"Stranded in a group of 3 animals, was euthanized due to severe gull damage to right eye.  The other two animals were released.  The animal was necropsied the following day. Preliminary necropsy results had some pathology on the spleen, otherwise, in good condition.",MS12-22,,1,0,-1,0,-1,3,Actual,3/6/12,1,Wellfleet,Wellfleet,41.92735,-70.04864,Actual,Actual,GPS,Power's Landing,Delphinus delphis,41.92735,-70.04864
IFAW12-199Dd,3/6/12,"released alive same day at Herring Cove, Provincetown, MA with one other animal from same stranding",MS12-22,,1,0,-1,0,-1,2,Actual,3/6/12,1,Wellfleet,Wellfleet,41.92735,-70.04864,Estimate,Estimate,Other,Powers Landing,Delphinus delphis,41.92735,-70.04864
IFAW12-205Dd,3/11/12,"This animal was observed swimming with another common dolphin off of the Wellfleet Pier.  IFAW staff herded, but herding conditions were poor.  IFAW staff lost sight of the animals, but resighted them near shore in Chipman's Cove, Wellfleet.  Both animals were extracted using the dolphin cart, but this animal began arching then died minutes later.",MS12-23,,1,0,-1,0,-1,2,Actual,3/11/12,1,Wellfleet,Wellfleet,41.9264,-70.0213,Actual,Actual,Internet,Old Pier Road,Delphinus delphis,41.9264,-70.0213
IFAW12-204Dd,3/11/12,"2 animals were seen swimming off Wellfleet pier. IFAW staff tried to herd but poor conditions. Animals stranded in shallow water, were extracted, examined. The other animal died during transport. This animal was satellite tagged and released.",MS12-23,,1,0,-1,0,-1,2,Actual,3/11/12,1,Wellfleet,Wellfleet,41.925696,-70.0235,Actual,Actual,Other,Old Pier Rd,Delphinus delphis,41.925696,-70.0235
IFAW12-209Dd,3/12/12,-common dolphin carcass observed mass stranded with 2 other conspecifics.  Basic Level A performed by staff and carcass left at site.,MS12-24,,3,0,-1,0,-1,3,Actual,3/12/12,3,Wellfleet,Wellfleet,41.93188,-70.06493,Actual,Actual,GPS,Herring River Gut,Delphinus delphis,41.93188,-70.06493
IFAW12-210Dd,3/12/12,-common dolphin carcass observed mass stranded with 2 other conspecifics.  Basic Level A data collected by staff and carcass left at site.,MS12-24,,3,0,-1,0,-1,3,Actual,3/12/12,3,Wellfleet,Wellfleet,41.93188,-70.06493,Actual,Actual,GPS,Herring River Gut,Delphinus delphis,41.93188,-70.06493
IFAW12-211Dd,3/12/12,-common dolphin carcass observed mass stranded with 2 other conspecifics.  Basic Level A data was collected and carcass left at site.,MS12-24,,3,0,-1,0,-1,3,Actual,3/12/12,3,Wellfleet,Wellfleet,41.8921,-70.0071,Actual,Actual,GPS,Lt. Island,Delphinus delphis,41.8921,-70.0071
IFAW12-212La,3/12/12,-atl. white-sided dolphin carcass observed on beach.  Basic Level A data were collected and carcass left at site.,MS12-24,,3,0,0,0,0,1,Actual,3/12/12,3,Wellfleet,Wellfleet,41.8921,-70.0071,Actual,Actual,GPS,Lt. Island,Lagenorhynchus acutus,41.8921,-70.0071
IFAW12-214Dd,3/26/12,"reported swimming in Chipman's Cove, Wellfleet. Animals stranded by Indian Neck then refloated and stranded at the pier. All four animals were collected, assessed for health, tagged, and released at West Dennis Beach. This animal was satellite tagged.",MS12-25,,1,0,-1,0,-1,4,Actual,3/26/12,1,Wellfleet,Wellfleet,41.9309,-70.0239,Actual,Actual,Other,Wellfleet Harbor,Delphinus delphis,41.9309,-70.0239
IFAW12-215Dd,3/26/12,"Mass stranded in Brewster, transported and released W Dennis in group of 4. AEP recorded.",MS12-25,,1,0,-1,0,-1,4,Actual,3/26/12,1,Brewster,Brewster,41.7632,-70.1069,Actual,Actual,GPS,Mants Landing,Delphinus delphis,41.7632,-70.1069
IFAW12-216Dd,3/26/12,Mass stranded with 2 other Dd at Mant's Landing in Brewster.  A fourth Dd stranded live in Wellfleet.  All four dolphins were relocated and released at West Dennis Beach in Dennis.  An AEP exam was performed on IFAW12-216Dd.,MS12-25,,1,0,-1,0,-1,4,Actual,3/26/12,1,Brewster,Brewster,41.7632,-70.1069,Actual,Actual,GPS,Mant's Landing,Delphinus delphis,41.7632,-70.1069
IFAW12-217Dd,3/26/12,Mass stranded with 2 other Dd at Mant's Landing in Brewster.  A fourth Dd stranded live in Wellfleet.  All four dolphins were relocated and released at West Dennis Beach in Dennis.,MS12-25,,1,0,-1,0,-1,4,Actual,3/26/12,1,Brewster,Brewster,41.7632,-70.1069,Actual,Actual,GPS,Mant's Landing,Delphinus delphis,41.7632,-70.1069
IFAW12-219Dd,3/27/12,"This animal stranded high up on the beach with two other common dolphins (IFAW12-218Dd and IFAW12-220Dd.  An AEP was performed, it was deemed a release candidate and was released at West Dennis Beach, Dennis, with the two other animals.  Five total animals were relased on this day at West Dennis Beach.  The two additional animals were IFAW12-221Dd and IFAW12-222Dd, which stranded in Wellfleet on the same day.  The sixth animal involved in this group event was IFAW12-223Dd, which stranded in Orleans on this day and was euthanized.",MS12-26,,1,0,-1,0,-1,6,Actual,3/27/12,1,Brewster,Brewster,41.76673,-70.0962,Actual,Actual,GPS,East of Saint's Landing,Delphinus delphis,41.76673,-70.0962
IFAW12-223Dd,3/27/12,live common dolphin observed mass stranded with 5 other conspecifics.  Heath assessement was performed and determined that dolphin was in poor health.  Dolphin was euthainzed at site and carcass transported to WHOI for necropsy the following morning.,MS12-26,,1,0,-1,0,-1,6,Actual,3/27/12,1,Orleans,Orleans,41.7918,-70.02,Actual,Actual,GPS,51 Wllie Atwood Road,Delphinus delphis,41.7918,-70.02
IFAW12-220Dd,3/27/12,"This animal stranded high up on the beach with two other common dolphins (IFAW12-218Dd and IFAW12-219Dd).  An ultrasound was performed and this animal was deemed a release candidate and was released at West Dennis Beach, Dennis, with the other two animals.  Five total animals were released at West Dennis Beach on this day.  The other two animals that were released were IFAW12-221Dd and IFAW12-222Dd, which stranded in Wellfleet on the same day.  The sixth animal that was involved in this group event was IFAW12-223Dd, which stranded in Orleans on this day and was euthanized.",MS12-26,,1,0,-1,0,-1,6,Actual,3/27/12,1,Brewster,Brewster,41.76673,-70.0962,Actual,Actual,GPS,East of Saint's Landing,Delphinus delphis,41.76673,-70.0962
IFAW12-222Dd,3/27/12,"This animal stranded with IFAW12-221Dd.  It was deemed a release candidate and released with IFAW12-221Dd at West Dennis Beach, Dennis.  Five animals were released at West Dennis Beach on this day.  The three other animals released were IFAW12-218Dd, IFAW12-219Dd and IFAW12-220Dd, which stranded in Brewster on the same day.  The sixth animal involved in this group event was IFAW12-223Dd, which stranded in Orleans on this day and was euthanized.",MS12-26,,1,0,-1,0,-1,6,Actual,3/27/12,1,Wellfleet,Wellfleet,41.914,-69.9881,Actual,Actual,Internet,"Blackfish Creek, just off of Route 6",Delphinus delphis,41.914,-69.9881
IFAW12-218Dd,3/27/12,"This animal stranded high up on the beach with two other common dolphins (IFAW12-219Dd and IFAW12-220Dd).  It was ultrasounded and found not to be pregnant.  It was deemed a release candidate and released with a satellite tag at West Dennis Beach, Dennis, with the two other animals.  Five total animals were released together that day at West Dennis Beach.  The additional two were IFAW12-221Dd and IFAW12-222Dd, which stranded in Wellfleet on the same day.  A sixth animal was also involved in this group event, IFAW12-223Dd, which stranded in Orleans on this day, but was euthanized.",MS12-26,,1,0,-1,0,-1,6,Actual,3/27/12,1,Brewster,Brewster,41.76673,-70.0962,Actual,Actual,GPS,East of Saint's Landing,Delphinus delphis,41.76673,-70.0962
IFAW12-221Dd,3/27/12,"This animal stranded with IFAW12-222Dd.  It was deemed a release candidate and released at West Dennis Beach, Dennis, with IFAW12-222Dd.  Five animals were released at West Dennis Beach on this day.  The other three animals released with these two animals were IFAW12-218Dd, IFAW12-219Dd and IFAW12-220Dd, which stranded on the same day in Brewster.  The sixth animal involved in this group event was IFAW12-223Dd, which stranded in Orleans on this day and was euthanized.",MS12-26,,1,0,-1,0,-1,6,Actual,3/27/12,1,Wellfleet,Wellfleet,41.914,-69.9881,Actual,Actual,Internet,"Blackfish Creek, just off of Route 6",Delphinus delphis,41.914,-69.9881
IFAW12-228Dd,4/3/12,"Stranded live in a group of 3 in Wellfleet, some of the animals in this group had cauliflower like lesions on flukes, peduncle and dorsal fin.  One animal in group was euthanized, this animal and one other were released in Provincetown.  This animal restranded two days later.  It was necropsied, preliminary results were suggestive of brucellosis.  It did test positive later on for brucella.",MS12-27,,1,-1,-1,0,-1,3,Actual,4/3/12,1,Wellfleet,Wellfleet,41.91051,-70.00131,Actual,Actual,GPS,50 Wigwam Rd,Delphinus delphis,41.91051,-70.00131
IFAW12-227Dd,4/3/12,"One of four mass stranded Dd in Wellfleet (1 other euthanized, 1 other code 2).  This animal was released at Herring Cove with one other Dd.",MS12-27,,1,0,-1,0,-1,4,Actual,4/3/12,1,Wellfleet,Wellfleet,41.91051,-70.00131,Actual,Actual,GPS,50 Wigwam Rd.,Delphinus delphis,41.91051,-70.00131
IFAW12-229Dd,4/3/12,-live common dolphin observed mass stranded with 5 other conspecifics.  Health assessment performed and it was determined to be in poor condition.  Dolphin was euthanized and carcass was transported to WHOI MRF for necropsy the following morning.,MS12-27,,1,0,-1,0,-1,6,Actual,4/3/12,1,Wellfleet,Wellfleet,41.9105,-70.0013,Actual,Actual,GPS,50 Wigwam Road,Delphinus delphis,41.9105,-70.0013
IFAW12-230Dd,4/3/12,Standed dead code 2 with 3 others at Wigwam Road.  Carcass was observed mass stranded with 3 other conspecifics.,MS12-27,,2,0,-1,0,-1,4,Actual,4/3/12,2,Wellfleet,Wellfleet,41.932694,-70.023807,Estimate,Estimate,Other,"Pine Point Way, Wellfleet",Delphinus delphis,41.932694,-70.023807
IFAW12-283Dd,7/22/12,"Part of a mass stranding on 17 animals (1 dead, 16 live) in the Herring River Gut, Wellfleet in the early morning.  All animals were roto tagged, refloated and herded out.  The group split.  A group of 9 re-stranded in Loagy Bay, Wellfleet after hours of herding.  This animal was one of the first animals to re-stranded.  The animals condition deterioated and the animal was thrashing heavily and was euthanized.  2 animals were euthanized due to similar reasons, the remaining 7 were released later that evenin?¿W?
",MS12-28,,1,-1,-1,0,-1,17,Actual,7/23/12,2,Wellfleet,Wellfleet,41.932843,-70.061078,Estimate,Estimate,Internet,Herring River Gut,Delphinus delphis,41.932843,-70.061078
IFAW12-289Dd,7/22/12,"Part of a group of 17 animals that stranded in the Herring River early in the AM, 1 animal was found dead, 16 live were re-floated and herded out by boats, however one group of 9 re-stranded in Loagy Bay, after several hours of herding. Of the 9 stranded 2 were euathanized and the remaining 7 were released at West Dennis Beach.  Note: This group may have been seen in Barnstable the previous afternoon/evening, and also seen swimming through the canal the previous morning as seen on You Tube.  The remaining 7 animals re-stranded in Eastham, 1 dead, however staff were not able to get there, due to releasing the first group, the animals from Eashtham were not re-seen.",MS12-28,,1,0,-1,0,-1,17,Actual,7/22/12,1,Wellfleet,Wellfleet,41.9275,-70.0696,Actual,Actual,Internet,Herring River Gut,Delphinus delphis,41.9275,-70.0696
IFAW12-291Dd,7/22/12,"Part of a group of 17 animals that stranded in the Herring River early in the AM, 1 animal was found dead, 16 live were re-floated and herded out by boats, however one group of 9 re-stranded in Loagy Bay, after several hours of herding. Of the 9 stranded 2 were euathanized and the remaining 7 were released at West Dennis Beach.  Note: This group may have been seen in Barnstable the previous afternoon/evening, and also seen swimming through the canal the previous morning as seen on You Tube.  The remaining 7 animals re-stranded in Eastham, 1 dead, however staff were not able to get there, due to releasing the first group, the animals from Eashtham were not re-seen.",MS12-28,,1,0,-1,0,-1,17,Actual,7/22/12,1,Wellfleet,Wellfleet,41.9275,-70.0696,Actual,Actual,Other,Herring River Gut,Delphinus delphis,41.9275,-70.0696
IFAW12-294Dd,7/22/12,"Part of a group of 17 animals that stranded in the Herring River early in the AM, 1 animal was found dead, 16 live were re-floated and herded out by boats, however one group of 9 re-stranded in Loagy Bay, after several hours of herding. Of the 9 stranded 2 were euathanized and the remaining 7 were released at West Dennis Beach.  The remaining 7 animals (of which this was one) re-stranded in Eastham, 1 dead, however staff were not able to get there, due to releasing the first group, the animals from Eashtham were not re-seen.  Note: This group may have been seen in Barnstable the previous afternoon/evening, and also seen swimming through the canal the previous morning as seen on You Tube.",MS12-28,,1,-1,-1,0,-1,17,Actual,7/22/12,1,Wellfleet,Wellfleet,41.925,-70.0676,Actual,Actual,Internet,herring River Gut,Delphinus delphis,41.925,-70.0676
